07-06 16:30:34.744  2646  2649 D dalvikvm: GC_CONCURRENT freed 650K, 13% free 11465K/13127K, paused 2ms+2ms
07-06 16:56:48.936   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 16:56:48.936   344   344 D SAN_SERVICE: *******************************************
07-06 16:56:49.209   344   344 D SAN_SERVICE: *******************************************
07-06 16:56:49.209   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 16:56:49.209   344   344 D SAN_SERVICE: *******************************************
07-06 16:56:49.967   344   344 D SAN_SERVICE: *******************************************
07-06 16:56:49.967   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 16:56:49.967   344   344 D SAN_SERVICE: *******************************************
07-06 16:57:04.389   344   344 D SAN_SERVICE: *******************************************
07-06 16:57:04.389   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 16:57:04.389   344   344 D SAN_SERVICE: *******************************************
07-06 16:57:04.397   344   345 D dalvikvm: GC_CONCURRENT freed 392K, 7% free 9442K/10055K, paused 19ms+3ms
07-06 16:57:05.072   344   344 D SAN_SERVICE: *******************************************
07-06 16:57:05.072   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 16:57:05.072   344   344 D SAN_SERVICE: *******************************************
07-06 16:57:17.408   427  1461 I PhoneLab-: Service Running
07-06 16:57:17.537   306   307 D dalvikvm: GC_CONCURRENT freed 398K, 5% free 10224K/10759K, paused 2ms+11ms
07-06 16:57:17.600   427  1461 I PhoneLab-LoggerService: app_37    1466  427   1436   1040  c00f181c 400107b4 S logcat
07-06 16:57:17.604   427  1461 I PhoneLab-LoggerService: Logcat pid from database 1466
07-06 16:57:17.604   427  1461 I PhoneLab-LoggerService: Logcat process found 1466
07-06 16:57:17.604   427  1461 I PhoneLab-LoggerService: Checking Threshold
07-06 16:57:17.619  3577  3579 D dalvikvm: GC_CONCURRENT freed 409K, 6% free 10245K/10887K, paused 2ms+2ms
07-06 16:57:17.674  1412  1414 D dalvikvm: GC_CONCURRENT freed 538K, 8% free 10281K/11079K, paused 2ms+3ms
07-06 16:57:17.764   215   217 D dalvikvm: GC_CONCURRENT freed 383K, 34% free 9688K/14663K, paused 8ms+3ms
07-06 16:57:19.689   344   344 D SAN_SERVICE: *******************************************
07-06 16:57:19.689   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 16:57:19.689   344   344 D SAN_SERVICE: *******************************************
07-06 16:57:20.424   344   344 D SAN_SERVICE: *******************************************
07-06 16:57:20.424   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 16:57:20.424   344   344 D SAN_SERVICE: *******************************************
07-06 16:57:44.963   145   161 V BackupManagerService: Running a backup pass
07-06 16:57:44.994   145   214 V BackupManagerService: Backup requested but nothing pending
07-06 16:57:45.272   344   344 D SAN_SERVICE: *******************************************
07-06 16:57:45.272   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 16:57:45.272   344   344 D SAN_SERVICE: *******************************************
07-06 16:57:45.537   344   344 D SAN_SERVICE: *******************************************
07-06 16:57:45.537   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 16:57:45.537   344   344 D SAN_SERVICE: *******************************************
07-06 16:57:55.482   344   344 D SAN_SERVICE: *******************************************
07-06 16:57:55.482   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 16:57:55.482   344   344 D SAN_SERVICE: *******************************************
07-06 16:57:55.779   344   344 D SAN_SERVICE: *******************************************
07-06 16:57:55.779   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 16:57:55.779   344   344 D SAN_SERVICE: *******************************************
07-06 16:57:56.506   344   344 D SAN_SERVICE: *******************************************
07-06 16:57:56.506   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 16:57:56.506   344   344 D SAN_SERVICE: *******************************************
07-06 16:58:05.686   145   147 D dalvikvm: GC_CONCURRENT freed 1515K, 10% free 15446K/17095K, paused 3ms+8ms
07-06 16:58:05.744   145  3770 D dalvikvm: GC_FOR_ALLOC freed 130K, 11% free 15315K/17095K, paused 54ms
07-06 16:58:05.744   145  3770 I dalvikvm-heap: Grow heap (frag case) to 15.101MB for 70480-byte allocation
07-06 16:58:05.959   145  3770 D dalvikvm: GC_FOR_ALLOC freed 61K, 12% free 15322K/17223K, paused 111ms
07-06 16:58:10.943   344   344 D SAN_SERVICE: *******************************************
07-06 16:58:10.943   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 16:58:10.943   344   344 D SAN_SERVICE: *******************************************
07-06 16:58:11.189   344   344 D SAN_SERVICE: *******************************************
07-06 16:58:11.189   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 16:58:11.193   344   344 D SAN_SERVICE: *******************************************
07-06 16:58:11.455   344   344 D SAN_SERVICE: *******************************************
07-06 16:58:11.455   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 16:58:11.455   344   344 D SAN_SERVICE: *******************************************
07-06 16:58:16.361   145   408 D dalvikvm: GC_EXPLICIT freed 106K, 12% free 15265K/17223K, paused 11ms+7ms
07-06 16:58:17.928  3577  3579 D dalvikvm: GC_CONCURRENT freed 344K, 6% free 10317K/10887K, paused 2ms+30ms
07-06 16:58:18.018   306   809 D dalvikvm: GC_EXPLICIT freed 103K, 6% free 10150K/10759K, paused 2ms+3ms
07-06 16:58:21.092   344   344 D SAN_SERVICE: *******************************************
07-06 16:58:21.092   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 16:58:21.092   344   344 D SAN_SERVICE: *******************************************
07-06 16:58:31.338   344   344 D SAN_SERVICE: *******************************************
07-06 16:58:31.338   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 16:58:31.338   344   344 D SAN_SERVICE: *******************************************
07-06 16:58:41.576   344   344 D SAN_SERVICE: *******************************************
07-06 16:58:41.580   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 16:58:41.580   344   344 D SAN_SERVICE: *******************************************
07-06 16:58:47.662   145   199 D DhcpInfoInternal: makeLinkProperties with empty dns2!
07-06 16:58:47.662   145   199 D DhcpInfoInternal: makeLinkProperties with empty dns2!
07-06 16:58:51.869   344   344 D SAN_SERVICE: *******************************************
07-06 16:58:51.869   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 16:58:51.869   344   344 D SAN_SERVICE: *******************************************
07-06 16:58:52.072   344   344 D SAN_SERVICE: *******************************************
07-06 16:58:52.072   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 16:58:52.072   344   344 D SAN_SERVICE: *******************************************
07-06 16:58:52.623   344   344 D SAN_SERVICE: *******************************************
07-06 16:58:52.623   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 16:58:52.623   344   344 D SAN_SERVICE: *******************************************
07-06 16:58:52.916   306   674 I EventLogService: Aggregate from 1341606532819 (log), 1341606532819 (data)
07-06 16:59:02.022   344   344 D SAN_SERVICE: *******************************************
07-06 16:59:02.022   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 16:59:02.022   344   344 D SAN_SERVICE: *******************************************
07-06 16:59:02.299   344   344 D SAN_SERVICE: *******************************************
07-06 16:59:02.299   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 16:59:02.299   344   344 D SAN_SERVICE: *******************************************
07-06 16:59:03.041   344   344 D SAN_SERVICE: *******************************************
07-06 16:59:03.041   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 16:59:03.041   344   344 D SAN_SERVICE: *******************************************
07-06 16:59:12.291   344   344 D SAN_SERVICE: *******************************************
07-06 16:59:12.291   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 16:59:12.291   344   344 D SAN_SERVICE: *******************************************
07-06 16:59:17.408   427  1461 I PhoneLab-: Service Running
07-06 16:59:17.479   427  1461 I PhoneLab-LoggerService: app_37    1466  427   1436   1040  c00f181c 400107b4 S logcat
07-06 16:59:17.479   427  1461 I PhoneLab-LoggerService: Logcat pid from database 1466
07-06 16:59:17.479   427  1461 I PhoneLab-LoggerService: Logcat process found 1466
07-06 16:59:17.479   427  1461 I PhoneLab-LoggerService: Checking Threshold
07-06 16:59:17.768  3577  3579 D dalvikvm: GC_CONCURRENT freed 490K, 6% free 10386K/10951K, paused 2ms+3ms
07-06 16:59:17.877  1412  1414 D dalvikvm: GC_CONCURRENT freed 500K, 8% free 10290K/11079K, paused 2ms+3ms
07-06 16:59:22.529   344   344 D SAN_SERVICE: *******************************************
07-06 16:59:22.529   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 16:59:22.529   344   344 D SAN_SERVICE: *******************************************
07-06 16:59:43.068   344   344 D SAN_SERVICE: *******************************************
07-06 16:59:43.068   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 16:59:43.068   344   344 D SAN_SERVICE: *******************************************
07-06 16:59:43.084   344   345 D dalvikvm: GC_CONCURRENT freed 391K, 7% free 9442K/10055K, paused 19ms+2ms
07-06 16:59:43.545   344   344 D SAN_SERVICE: *******************************************
07-06 16:59:43.545   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 16:59:43.545   344   344 D SAN_SERVICE: *******************************************
07-06 16:59:53.248   344   344 D SAN_SERVICE: *******************************************
07-06 16:59:53.248   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 16:59:53.248   344   344 D SAN_SERVICE: *******************************************
07-06 16:59:53.510   344   344 D SAN_SERVICE: *******************************************
07-06 16:59:53.510   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 16:59:53.510   344   344 D SAN_SERVICE: *******************************************
07-06 16:59:54.283   344   344 D SAN_SERVICE: *******************************************
07-06 16:59:54.287   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 16:59:54.287   344   344 D SAN_SERVICE: *******************************************
07-06 17:00:05.127   344   344 D SAN_SERVICE: *******************************************
07-06 17:00:05.131   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:00:05.131   344   344 D SAN_SERVICE: *******************************************
07-06 17:00:05.959   344   344 D SAN_SERVICE: *******************************************
07-06 17:00:05.959   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:00:05.959   344   344 D SAN_SERVICE: *******************************************
07-06 17:00:18.881   344   344 D SAN_SERVICE: *******************************************
07-06 17:00:18.881   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:00:18.881   344   344 D SAN_SERVICE: *******************************************
07-06 17:00:19.104   344   344 D SAN_SERVICE: *******************************************
07-06 17:00:19.104   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:00:19.104   344   344 D SAN_SERVICE: *******************************************
07-06 17:00:19.564   344   344 D SAN_SERVICE: *******************************************
07-06 17:00:19.564   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:00:19.564   344   344 D SAN_SERVICE: *******************************************
07-06 17:00:29.104   344   344 D SAN_SERVICE: *******************************************
07-06 17:00:29.104   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:00:29.104   344   344 D SAN_SERVICE: *******************************************
07-06 17:00:29.373   344   344 D SAN_SERVICE: *******************************************
07-06 17:00:29.373   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:00:29.373   344   344 D SAN_SERVICE: *******************************************
07-06 17:00:30.115   344   344 D SAN_SERVICE: *******************************************
07-06 17:00:30.115   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:00:30.115   344   344 D SAN_SERVICE: *******************************************
07-06 17:00:39.338   344   344 D SAN_SERVICE: *******************************************
07-06 17:00:39.338   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:00:39.338   344   344 D SAN_SERVICE: *******************************************
07-06 17:00:39.580   344   344 D SAN_SERVICE: *******************************************
07-06 17:00:39.580   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:00:39.580   344   344 D SAN_SERVICE: *******************************************
07-06 17:00:40.369   344   344 D SAN_SERVICE: *******************************************
07-06 17:00:40.369   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:00:40.369   344   344 D SAN_SERVICE: *******************************************
07-06 17:00:54.744   344   344 D SAN_SERVICE: *******************************************
07-06 17:00:54.744   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:00:54.744   344   344 D SAN_SERVICE: *******************************************
07-06 17:00:54.975   344   344 D SAN_SERVICE: *******************************************
07-06 17:00:54.975   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:00:54.975   344   344 D SAN_SERVICE: *******************************************
07-06 17:00:55.205   344   344 D SAN_SERVICE: *******************************************
07-06 17:00:55.205   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:00:55.205   344   344 D SAN_SERVICE: *******************************************
07-06 17:01:10.088   344   344 D SAN_SERVICE: *******************************************
07-06 17:01:10.088   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:01:10.088   344   344 D SAN_SERVICE: *******************************************
07-06 17:01:10.326   344   344 D SAN_SERVICE: *******************************************
07-06 17:01:10.326   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:01:10.326   344   344 D SAN_SERVICE: *******************************************
07-06 17:01:10.826   344   344 D SAN_SERVICE: *******************************************
07-06 17:01:10.826   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:01:10.826   344   344 D SAN_SERVICE: *******************************************
07-06 17:01:12.557   145   199 D DhcpInfoInternal: makeLinkProperties with empty dns2!
07-06 17:01:12.584   145   199 D DhcpInfoInternal: makeLinkProperties with empty dns2!
07-06 17:01:17.408   427  1461 I PhoneLab-: Service Running
07-06 17:01:17.498   427  1461 I PhoneLab-LoggerService: app_37    1466  427   1436   1040  c00f181c 400107b4 S logcat
07-06 17:01:17.498   427  1461 I PhoneLab-LoggerService: Logcat pid from database 1466
07-06 17:01:17.498   427  1461 I PhoneLab-LoggerService: Logcat process found 1466
07-06 17:01:17.498   427  1461 I PhoneLab-LoggerService: Checking Threshold
07-06 17:01:17.873  3577  3579 D dalvikvm: GC_CONCURRENT freed 556K, 6% free 10378K/11015K, paused 2ms+3ms
07-06 17:01:17.994  1412  1414 D dalvikvm: GC_CONCURRENT freed 506K, 8% free 10294K/11079K, paused 1ms+4ms
07-06 17:01:25.428   344   344 D SAN_SERVICE: *******************************************
07-06 17:01:25.428   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:01:25.428   344   344 D SAN_SERVICE: *******************************************
07-06 17:01:25.666   344   344 D SAN_SERVICE: *******************************************
07-06 17:01:25.666   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:01:25.666   344   344 D SAN_SERVICE: *******************************************
07-06 17:01:26.166   344   344 D SAN_SERVICE: *******************************************
07-06 17:01:26.166   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:01:26.166   344   344 D SAN_SERVICE: *******************************************
07-06 17:01:40.811   344   344 D SAN_SERVICE: *******************************************
07-06 17:01:40.811   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:01:40.811   344   344 D SAN_SERVICE: *******************************************
07-06 17:01:41.049   344   344 D SAN_SERVICE: *******************************************
07-06 17:01:41.049   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:01:41.049   344   344 D SAN_SERVICE: *******************************************
07-06 17:01:41.553   344   344 D SAN_SERVICE: *******************************************
07-06 17:01:41.553   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:01:41.553   344   344 D SAN_SERVICE: *******************************************
07-06 17:01:41.572   344   345 D dalvikvm: GC_CONCURRENT freed 397K, 7% free 9440K/10055K, paused 21ms+2ms
07-06 17:01:51.025   344   344 D SAN_SERVICE: *******************************************
07-06 17:01:51.025   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:01:51.025   344   344 D SAN_SERVICE: *******************************************
07-06 17:02:01.244   344   344 D SAN_SERVICE: *******************************************
07-06 17:02:01.244   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:02:01.244   344   344 D SAN_SERVICE: *******************************************
07-06 17:02:08.096   344   344 D SAN_SERVICE: *******************************************
07-06 17:02:08.096   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:02:08.096   344   344 D SAN_SERVICE: *******************************************
07-06 17:02:16.678   344   344 D SAN_SERVICE: *******************************************
07-06 17:02:16.678   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:02:16.678   344   344 D SAN_SERVICE: *******************************************
07-06 17:02:16.900   344   344 D SAN_SERVICE: *******************************************
07-06 17:02:16.900   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:02:16.900   344   344 D SAN_SERVICE: *******************************************
07-06 17:02:17.666   344   344 D SAN_SERVICE: *******************************************
07-06 17:02:17.666   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:02:17.666   344   344 D SAN_SERVICE: *******************************************
07-06 17:02:47.334   344   344 D SAN_SERVICE: *******************************************
07-06 17:02:47.334   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:02:47.334   344   344 D SAN_SERVICE: *******************************************
07-06 17:02:47.611   344   344 D SAN_SERVICE: *******************************************
07-06 17:02:47.611   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:02:47.611   344   344 D SAN_SERVICE: *******************************************
07-06 17:02:48.389   344   344 D SAN_SERVICE: *******************************************
07-06 17:02:48.389   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:02:48.389   344   344 D SAN_SERVICE: *******************************************
07-06 17:03:07.854   344   344 D SAN_SERVICE: *******************************************
07-06 17:03:07.854   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:03:07.854   344   344 D SAN_SERVICE: *******************************************
07-06 17:03:08.115   344   344 D SAN_SERVICE: *******************************************
07-06 17:03:08.115   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:03:08.115   344   344 D SAN_SERVICE: *******************************************
07-06 17:03:08.342   344   344 D SAN_SERVICE: *******************************************
07-06 17:03:08.342   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:03:08.342   344   344 D SAN_SERVICE: *******************************************
07-06 17:03:16.736  3577  3579 D dalvikvm: GC_CONCURRENT freed 393K, 6% free 10371K/11015K, paused 2ms+2ms
07-06 17:03:17.408   427  1461 I PhoneLab-: Service Running
07-06 17:03:17.494   427  1461 I PhoneLab-LoggerService: app_37    1466  427   1436   1040  c00f181c 400107b4 S logcat
07-06 17:03:17.498   427  1461 I PhoneLab-LoggerService: Logcat pid from database 1466
07-06 17:03:17.498   427  1461 I PhoneLab-LoggerService: Logcat process found 1466
07-06 17:03:17.498   427  1461 I PhoneLab-LoggerService: Checking Threshold
07-06 17:03:18.096  1412  1414 D dalvikvm: GC_CONCURRENT freed 484K, 7% free 10317K/11079K, paused 2ms+3ms
07-06 17:03:28.307   344   344 D SAN_SERVICE: *******************************************
07-06 17:03:28.307   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:03:28.307   344   344 D SAN_SERVICE: *******************************************
07-06 17:03:28.541   344   344 D SAN_SERVICE: *******************************************
07-06 17:03:28.541   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:03:28.541   344   344 D SAN_SERVICE: *******************************************
07-06 17:03:28.811   344   344 D SAN_SERVICE: *******************************************
07-06 17:03:28.811   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:03:28.811   344   344 D SAN_SERVICE: *******************************************
07-06 17:03:37.436   145   199 D DhcpInfoInternal: makeLinkProperties with empty dns2!
07-06 17:03:37.447   145   199 D DhcpInfoInternal: makeLinkProperties with empty dns2!
07-06 17:03:38.564   344   344 D SAN_SERVICE: *******************************************
07-06 17:03:38.564   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:03:38.564   344   344 D SAN_SERVICE: *******************************************
07-06 17:03:38.791   344   344 D SAN_SERVICE: *******************************************
07-06 17:03:38.791   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:03:38.791   344   344 D SAN_SERVICE: *******************************************
07-06 17:03:39.537   344   344 D SAN_SERVICE: *******************************************
07-06 17:03:39.537   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:03:39.537   344   344 D SAN_SERVICE: *******************************************
07-06 17:03:48.760   344   344 D SAN_SERVICE: *******************************************
07-06 17:03:48.760   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:03:48.760   344   344 D SAN_SERVICE: *******************************************
07-06 17:03:49.057   344   344 D SAN_SERVICE: *******************************************
07-06 17:03:49.057   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:03:49.057   344   344 D SAN_SERVICE: *******************************************
07-06 17:03:49.803   344   344 D SAN_SERVICE: *******************************************
07-06 17:03:49.803   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:03:49.803   344   344 D SAN_SERVICE: *******************************************
07-06 17:04:09.291   344   344 D SAN_SERVICE: *******************************************
07-06 17:04:09.291   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:04:09.291   344   344 D SAN_SERVICE: *******************************************
07-06 17:04:10.064   344   344 D SAN_SERVICE: *******************************************
07-06 17:04:10.068   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:04:10.068   344   344 D SAN_SERVICE: *******************************************
07-06 17:04:18.088  3577  3579 D dalvikvm: GC_CONCURRENT freed 500K, 6% free 10382K/11015K, paused 2ms+3ms
07-06 17:04:19.475   344   344 D SAN_SERVICE: *******************************************
07-06 17:04:19.479   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:04:19.479   344   344 D SAN_SERVICE: *******************************************
07-06 17:04:19.572   344   345 D dalvikvm: GC_CONCURRENT freed 384K, 7% free 9441K/10055K, paused 8ms+2ms
07-06 17:04:19.717   344   344 D SAN_SERVICE: *******************************************
07-06 17:04:19.717   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:04:19.721   344   344 D SAN_SERVICE: *******************************************
07-06 17:04:20.260   344   344 D SAN_SERVICE: *******************************************
07-06 17:04:20.260   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:04:20.260   344   344 D SAN_SERVICE: *******************************************
07-06 17:04:29.721   344   344 D SAN_SERVICE: *******************************************
07-06 17:04:29.721   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:04:29.721   344   344 D SAN_SERVICE: *******************************************
07-06 17:04:30.014   344   344 D SAN_SERVICE: *******************************************
07-06 17:04:30.014   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:04:30.014   344   344 D SAN_SERVICE: *******************************************
07-06 17:04:30.760   344   344 D SAN_SERVICE: *******************************************
07-06 17:04:30.760   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:04:30.760   344   344 D SAN_SERVICE: *******************************************
07-06 17:04:35.084   344   344 D SAN_SERVICE: *******************************************
07-06 17:04:35.084   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:04:35.084   344   344 D SAN_SERVICE: *******************************************
07-06 17:04:35.322   344   344 D SAN_SERVICE: *******************************************
07-06 17:04:35.322   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:04:35.322   344   344 D SAN_SERVICE: *******************************************
07-06 17:04:35.639   344   344 D SAN_SERVICE: *******************************************
07-06 17:04:35.639   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:04:35.639   344   344 D SAN_SERVICE: *******************************************
07-06 17:04:36.135   344   344 D SAN_SERVICE: *******************************************
07-06 17:04:36.135   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:04:36.135   344   344 D SAN_SERVICE: *******************************************
07-06 17:04:45.092   344   344 D SAN_SERVICE: *******************************************
07-06 17:04:45.092   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:04:45.092   344   344 D SAN_SERVICE: *******************************************
07-06 17:04:51.920   344   344 D SAN_SERVICE: *******************************************
07-06 17:04:51.920   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:04:51.920   344   344 D SAN_SERVICE: *******************************************
07-06 17:05:00.189   145   147 D dalvikvm: GC_CONCURRENT freed 1272K, 11% free 15445K/17223K, paused 23ms+7ms
07-06 17:05:00.471   344   344 D SAN_SERVICE: *******************************************
07-06 17:05:00.471   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:05:00.471   344   344 D SAN_SERVICE: *******************************************
07-06 17:05:00.736   344   344 D SAN_SERVICE: *******************************************
07-06 17:05:00.736   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:05:00.736   344   344 D SAN_SERVICE: *******************************************
07-06 17:05:01.482   344   344 D SAN_SERVICE: *******************************************
07-06 17:05:01.482   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:05:01.482   344   344 D SAN_SERVICE: *******************************************
07-06 17:05:15.865   344   344 D SAN_SERVICE: *******************************************
07-06 17:05:15.865   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:05:15.865   344   344 D SAN_SERVICE: *******************************************
07-06 17:05:16.104   344   344 D SAN_SERVICE: *******************************************
07-06 17:05:16.104   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:05:16.104   344   344 D SAN_SERVICE: *******************************************
07-06 17:05:16.600   344   344 D SAN_SERVICE: *******************************************
07-06 17:05:16.600   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:05:16.600   344   344 D SAN_SERVICE: *******************************************
07-06 17:05:17.408   427  1461 I PhoneLab-: Service Running
07-06 17:05:17.518   427   430 D dalvikvm: GC_CONCURRENT freed 422K, 18% free 9159K/11079K, paused 2ms+4ms
07-06 17:05:17.525   427  1461 I PhoneLab-LoggerService: app_37    1466  427   1436   1040  c00f181c 400107b4 S logcat
07-06 17:05:17.533   427  1461 I PhoneLab-LoggerService: Logcat pid from database 1466
07-06 17:05:17.533   427  1461 I PhoneLab-LoggerService: Logcat process found 1466
07-06 17:05:17.533   427  1461 I PhoneLab-LoggerService: Checking Threshold
07-06 17:05:18.229   145  1188 D dalvikvm: GC_EXPLICIT freed 281K, 12% free 15272K/17223K, paused 3ms+5ms
07-06 17:05:18.311  1412  1414 D dalvikvm: GC_CONCURRENT freed 523K, 7% free 10313K/11079K, paused 1ms+3ms
07-06 17:05:26.080   344   344 D SAN_SERVICE: *******************************************
07-06 17:05:26.080   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:05:26.080   344   344 D SAN_SERVICE: *******************************************
07-06 17:05:32.889   344   344 D SAN_SERVICE: *******************************************
07-06 17:05:32.889   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:05:32.889   344   344 D SAN_SERVICE: *******************************************
07-06 17:05:41.455   344   344 D SAN_SERVICE: *******************************************
07-06 17:05:41.455   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:05:41.455   344   344 D SAN_SERVICE: *******************************************
07-06 17:05:41.951   344   344 D SAN_SERVICE: *******************************************
07-06 17:05:41.951   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:05:41.951   344   344 D SAN_SERVICE: *******************************************
07-06 17:06:01.947   344   344 D SAN_SERVICE: *******************************************
07-06 17:06:01.947   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:06:01.947   344   344 D SAN_SERVICE: *******************************************
07-06 17:06:02.096   145   199 D DhcpInfoInternal: makeLinkProperties with empty dns2!
07-06 17:06:02.096   145   199 D DhcpInfoInternal: makeLinkProperties with empty dns2!
07-06 17:06:02.119   344   344 D SAN_SERVICE: *******************************************
07-06 17:06:02.119   344   344 D SAN_SERVICE: DM App Phone Service State - 0
07-06 17:06:02.119   344   344 D SAN_SERVICE: *******************************************
