06-18 13:48:45.797  3707  3707 D wpa_supplicant: WPS:  * Device Name
06-18 13:48:45.797  3707  3707 D wpa_supplicant: WPS:  * Version2 (0x20)
06-18 13:48:45.797  3707  3707 D wpa_supplicant: wpa_driver_wext_combo_scan: Start
06-18 13:48:45.797  3707  3707 D wpa_supplicant: For Scan: (null)
06-18 13:48:45.800  3707  3707 D wpa_supplicant: Scan requested (ret=0) - scan timeout 30 seconds
06-18 13:48:45.824   140   193 W NetworkStats: dropping UID delta from unknown iface: iface=wlan0 uid=0 set=DEFAULT tag=0x0 rxBytes=0 rxPackets=0 txBytes=140 txPackets=2 operations=0
06-18 13:48:46.757   140   198 D ConnectivityService: NetTransition Wakelock for WifiStateMachine released by timeout
06-18 13:48:47.097  3707  3707 D wpa_supplicant: Ongoing scan action - reject new request
06-18 13:48:47.250   140   202 D Tethering: MasterInitialState.processMessage what=3
06-18 13:48:47.277  2882  2882 I GTalkService/c: [AndroidEndpoint@1094417992] connect: acct=1000000, state=CONNECTING
06-18 13:48:47.285  2882  2882 I GTalkService/c: [GTalkConnection@1094264480] connect: acct=1, state=CONNECTING
06-18 13:48:47.367   140  2836 I ActivityManager: Start proc com.google.android.apps.uploader for broadcast com.google.android.apps.uploader/.ConnectivityBroadcastReceiver: pid=17670 uid=10031 gids={3003}
06-18 13:48:47.386 17670 17670 I dalvikvm: Turning on JNI app bug workarounds for target SDK version 11...
06-18 13:48:47.500 17670 17670 I ActivityThread: Pub com.google.android.apps.uploader: com.google.android.apps.uploader.UploadsContentProvider
06-18 13:48:47.500 17670 17670 I ActivityThread: Pub com.google.photos.provider.Album: com.google.android.apps.uploader.clients.picasa.AlbumProvider
06-18 13:48:47.507 17670 17670 D MediaUploader: UploaderApplication.onCreate
06-18 13:48:47.574 17670 17670 D MediaUploader: nonWifiLimit=20971520, default=20971520
06-18 13:48:47.601 17670 17670 I MediaUploader: No need to wake up
06-18 13:48:47.605 15035 15035 I PhoneLab-WiFiReceiver: Wi-Fi is disconnected!
06-18 13:48:47.734   140   465 I ActivityManager: Start proc com.google.android.apps.docs for broadcast com.google.android.apps.docs/.receivers.NetworkChangeReceiver: pid=17690 uid=10063 gids={3003, 1015, 1006}
06-18 13:48:47.777 17573 17688 D PicasaSync: sync account database
06-18 13:48:47.789  3707  3707 D wpa_supplicant: EAPOL: startWhen --> 0
06-18 13:48:47.789 17573 17688 D PicasaSync: accounts in DB=1
06-18 13:48:47.789 17573 17688 D PicasaSyncManager: active network: NetworkInfo: type: WIFI[], state: CONNECTED/CONNECTED, reason: (unspecified), extra: (none), roaming: false, failover: false, isAvailable: true
06-18 13:48:47.793 17573 17688 D PicasaSyncManager: background data: true
06-18 13:48:47.832 17573 17688 D PicasaSyncManager: reject MetadataSyncTask (steven.y.ko@gmail.com) because downsync is disabled
06-18 13:48:47.832 17573 17688 D PicasaSyncManager: reject MetadataSyncTask (steven.y.ko@gmail.com) because downsync is disabled
06-18 13:48:47.894 17573 17688 D PicasaSyncManager: battery info: false
06-18 13:48:47.949 17690 17690 I ActivityThread: Pub com.google.android.apps.docs.files: com.google.android.apps.docs.sync.filemanager.FileProvider
06-18 13:48:47.961 17690 17690 I ActivityThread: Pub com.google.android.apps.docs.doclist.search_suggest: com.google.android.apps.docs.doclist.DocListGlobalSearchSuggestionProvider
06-18 13:48:48.066 17690 17690 V /ContextScope.java:112: 13:48:48.054 main Contexts in the main scope map after inserting com.google.android.apps.docs.editors.EditorsApplication@41365b40: com.google.android.apps.docs.editors.EditorsApplication@41365b40
06-18 13:48:48.183 17690 17693 D dalvikvm: GC_CONCURRENT freed 229K, 4% free 9307K/9607K, paused 8ms+3ms
06-18 13:48:48.324 17690 17693 D dalvikvm: GC_CONCURRENT freed 499K, 6% free 9380K/9927K, paused 2ms+3ms
06-18 13:48:48.457 17690 17693 D dalvikvm: GC_CONCURRENT freed 539K, 7% free 9378K/9991K, paused 2ms+5ms
06-18 13:48:48.578 17690 17693 D dalvikvm: GC_CONCURRENT freed 480K, 6% free 9409K/9991K, paused 2ms+3ms
06-18 13:48:48.687 17690 17693 D dalvikvm: GC_CONCURRENT freed 542K, 7% free 9438K/10055K, paused 2ms+2ms
06-18 13:48:48.777 17690 17693 D dalvikvm: GC_CONCURRENT freed 478K, 6% free 9472K/10055K, paused 1ms+3ms
06-18 13:48:48.828   140   202 D Tethering: MasterInitialState.processMessage what=3
06-18 13:48:48.910 17690 17690 D dalvikvm: GC_FOR_ALLOC freed 256K, 6% free 9475K/10055K, paused 28ms
06-18 13:48:48.941 17489 17510 I GServe Unity: ONM ticking...now=1340041728942
06-18 13:48:49.000   140   464 I ActivityManager: Process com.google.android.apps.maps:LocationFriendService (pid 17140) has died.
06-18 13:48:49.000   140   464 W ActivityManager: Scheduling restart of crashed service com.google.android.apps.maps/com.google.googlenav.appwidget.friends.FriendsAppWidgetUpdateService in 5000ms
06-18 13:48:49.090 17690 17693 D dalvikvm: GC_CONCURRENT freed 489K, 6% free 9557K/10119K, paused 2ms+2ms
06-18 13:48:49.125  3707  3707 D wpa_supplicant: Ongoing scan action - reject new request
06-18 13:48:49.234 17690 17693 D dalvikvm: GC_CONCURRENT freed 446K, 6% free 9618K/10183K, paused 2ms+3ms
06-18 13:48:49.382 17690 17693 D dalvikvm: GC_CONCURRENT freed 475K, 6% free 9698K/10247K, paused 2ms+2ms
06-18 13:48:49.515 17690 17693 D dalvikvm: GC_CONCURRENT freed 496K, 6% free 9741K/10311K, paused 2ms+3ms
06-18 13:48:49.644 17690 17693 D dalvikvm: GC_CONCURRENT freed 519K, 6% free 9776K/10375K, paused 1ms+3ms
06-18 13:48:49.703 17690 17690 D /Ln.java:220: 13:48:49.704 main Configuring Logging, minimum log level is INFO
06-18 13:48:49.754 17690 17690 D DocListDatabase: openHelper points on new database: DocList.db
06-18 13:48:49.754 17690 17690 D DocListDatabase: in openWriteDatabase
06-18 13:48:49.820 17690 17693 D dalvikvm: GC_CONCURRENT freed 432K, 6% free 9854K/10375K, paused 2ms+4ms
06-18 13:48:49.824 17690 17690 W ND      : Could not load Finalizer in its own class loader. Loading Finalizer in the current class loader instead. As a result, you will not be able to garbage collect this class loader. To support reclaiming this class loader, either resolve the underlying issue, or move Google Collections to your system class path.
06-18 13:48:49.824 17690 17690 W ND      : java.io.FileNotFoundException: com/google/inject/internal/Finalizer.class
06-18 13:48:49.824 17690 17690 W ND      : 	at NE.a(FinalizableReferenceQueue.java:269)
06-18 13:49:00.742  3707  3707 D wpa_supplicant: EAP: EAP entering state RECEIVED
06-18 13:49:00.742  3707  3707 D wpa_supplicant: EAP: Received EAP-Request id=12 method=25 vendor=0 vendorMethod=0
06-18 13:49:00.742  3707  3707 D wpa_supplicant: EAP: EAP entering state METHOD
06-18 13:49:00.742  3707  3707 D wpa_supplicant: SSL: Received packet(len=91) - Flags 0x00
06-18 13:49:00.742  3707  3707 D wpa_supplicant: EAP-PEAP: received 85 bytes encrypted data for Phase 2
06-18 13:49:00.742  3707  3707 D wpa_supplicant: EAP-PEAP: received Phase 2: code=1 identifier=12 length=51
06-18 13:49:00.742  3707  3707 D wpa_supplicant: EAP-PEAP: Phase 2 Request: type=26
06-18 13:49:00.742  3707  3707 D wpa_supplicant: EAP-MSCHAPV2: RX identifier 12 mschapv2_id 11
06-18 13:49:00.742  3707  3707 D wpa_supplicant: EAP-MSCHAPV2: Received success
06-18 13:49:00.742  3707  3707 I wpa_supplicant: EAP-MSCHAPV2: Authentication succeeded
06-18 13:49:00.742  3707  3707 D wpa_supplicant: SSL: 74 bytes left to be sent out (of total 74 bytes)
06-18 13:49:00.746  3707  3707 D wpa_supplicant: EAP: method process -> ignore=FALSE methodState=MAY_CONT decision=FAIL
06-18 13:49:00.746  3707  3707 D wpa_supplicant: EAP: EAP entering state SEND_RESPONSE
06-18 13:49:00.746  3707  3707 D wpa_supplicant: EAP: EAP entering state IDLE
06-18 13:49:00.746  3707  3707 D wpa_supplicant: EAPOL: SUPP_BE entering state RESPONSE
06-18 13:49:00.746  3707  3707 D wpa_supplicant: EAPOL: txSuppRsp
06-18 13:49:00.746  3707  3707 D wpa_supplicant: TX EAPOL: dst=58:35:d9:38:bc:10
06-18 13:49:00.746  3707  3707 D wpa_supplicant: EAPOL: SUPP_BE entering state RECEIVE
06-18 13:49:00.750  3707  3707 D wpa_supplicant: EAPOL: Received EAP-Packet frame
06-18 13:49:00.754  3707  3707 D wpa_supplicant: EAPOL: SUPP_BE entering state REQUEST
06-18 13:49:00.754  3707  3707 D wpa_supplicant: EAPOL: getSuppRsp
06-18 13:49:00.754  3707  3707 D wpa_supplicant: EAP: EAP entering state RECEIVED
06-18 13:49:00.754  3707  3707 D wpa_supplicant: EAP: Received EAP-Request id=13 method=25 vendor=0 vendorMethod=0
06-18 13:49:00.754  3707  3707 D wpa_supplicant: EAP: EAP entering state METHOD
06-18 13:49:00.754  3707  3707 D wpa_supplicant: SSL: Received packet(len=43) - Flags 0x00
06-18 13:49:00.754  3707  3707 D wpa_supplicant: EAP-PEAP: received 37 bytes encrypted data for Phase 2
06-18 13:49:00.754  3707  3707 D wpa_supplicant: EAP-PEAP: received Phase 2: code=1 identifier=13 length=11
06-18 13:49:00.754  3707  3707 D wpa_supplicant: EAP-PEAP: Phase 2 Request: type=33
06-18 13:49:00.754  3707  3707 I wpa_supplicant: EAP-TLV: TLV Result - Success - EAP-TLV/Phase2 Completed
06-18 13:49:00.754  3707  3707 D wpa_supplicant: SSL: 74 bytes left to be sent out (of total 74 bytes)
06-18 13:49:00.754  3707  3707 D wpa_supplicant: EAP: method process -> ignore=FALSE methodState=DONE decision=UNCOND_SUCC
06-18 13:49:00.754  3707  3707 D wpa_supplicant: EAP: EAP entering state SEND_RESPONSE
06-18 13:49:00.754  3707  3707 D wpa_supplicant: EAP: EAP entering state IDLE
06-18 13:49:00.754  3707  3707 D wpa_supplicant: EAPOL: SUPP_BE entering state RESPONSE
06-18 13:49:00.754  3707  3707 D wpa_supplicant: EAPOL: txSuppRsp
06-18 13:49:00.754  3707  3707 D wpa_supplicant: TX EAPOL: dst=58:35:d9:38:bc:10
06-18 13:49:00.754  3707  3707 D wpa_supplicant: EAPOL: SUPP_BE entering state RECEIVE
06-18 13:49:00.757  3707  3707 D wpa_supplicant: EAPOL: Received EAP-Packet frame
06-18 13:49:00.757  3707  3707 D wpa_supplicant: EAPOL: SUPP_BE entering state REQUEST
06-18 13:49:00.757  3707  3707 D wpa_supplicant: EAPOL: getSuppRsp
06-18 13:49:00.757  3707  3707 D wpa_supplicant: EAP: EAP entering state RECEIVED
06-18 13:49:00.757  3707  3707 D wpa_supplicant: EAP: Received EAP-Success
06-18 13:49:00.757  3707  3707 D wpa_supplicant: EAP: EAP entering state SUCCESS
06-18 13:49:00.757  3707  3707 I wpa_supplicant: wlan0: CTRL-EVENT-EAP-SUCCESS EAP authentication completed successfully
06-18 13:49:00.761  3707  3707 D wpa_supplicant: EAPOL: SUPP_BE entering state RECEIVE
06-18 13:49:00.761  3707  3707 D wpa_supplicant: EAPOL: SUPP_BE entering state SUCCESS
06-18 13:49:00.761  3707  3707 D wpa_supplicant: EAPOL: SUPP_BE entering state IDLE
06-18 13:49:00.761  3707  3707 D wpa_supplicant: EAPOL: Ignoring WPA EAPOL-Key frame in EAPOL state machines
06-18 13:49:00.765  3707  3707 D wpa_supplicant: EAPOL: Successfully fetched key (len=32)
06-18 13:49:00.765  3707  3707 D wpa_supplicant: RSN: added PMKSA cache entry for 58:35:d9:38:bc:10
06-18 13:49:00.789  3707  3707 D wpa_supplicant: WPA: PTK derivation - A1=b4:07:f9:3e:c0:74 A2=58:35:d9:38:bc:10
06-18 13:49:00.793  3707  3707 D wpa_supplicant: EAPOL: Ignoring WPA EAPOL-Key frame in EAPOL state machines
06-18 13:49:00.793  3707  3707 D wpa_supplicant: wpa_driver_wext_set_key: alg=3 key_idx=0 set_tx=1 seq_len=6 key_len=16
06-18 13:49:00.797  3707  3707 D wpa_supplicant: EAPOL: External notification - portValid=1
06-18 13:49:00.797  3707  3707 D wpa_supplicant: EAPOL: SUPP_PAE entering state AUTHENTICATED
06-18 13:49:00.797  3707  3707 D wpa_supplicant: EAPOL: Supplicant port status: Authorized
06-18 13:49:00.797  3707  3707 D wpa_supplicant: EAPOL authentication completed successfully
06-18 13:49:00.797  3707  3707 D wpa_supplicant: wpa_driver_wext_set_key: alg=2 key_idx=1 set_tx=0 seq_len=6 key_len=32
06-18 13:49:00.800  3707  3707 I wpa_supplicant: wlan0: WPA: Key negotiation completed with 58:35:d9:38:bc:10 [PTK=CCMP GTK=TKIP]
06-18 13:49:00.800  3707  3707 I wpa_supplicant: wlan0: CTRL-EVENT-CONNECTED - Connection to 58:35:d9:38:bc:10 completed (reauth) [id=3 id_str=]
06-18 13:49:00.800  3707  3707 D wpa_supplicant: wpa_driver_wext_set_operstate: operstate 0->1 (UP)
06-18 13:49:00.800  3707  3707 D wpa_supplicant: netlink: Operstate: linkmode=-1, operstate=6
06-18 13:49:00.804  3707  3707 D wpa_supplicant: EAPOL: External notification - portValid=1
06-18 13:49:00.804  3707  3707 D wpa_supplicant: EAPOL: startWhen --> 0
06-18 13:49:00.804  3707  3707 D wpa_supplicant: RTM_NEWLINK: operstate=1 ifi_flags=0x11003 ([UP][LOWER_UP])
06-18 13:49:00.804  3707  3707 D wpa_supplicant: netlink: Operstate: linkmode=-1, operstate=6
06-18 13:49:00.804  3707  3707 D wpa_supplicant: RTM_NEWLINK, IFLA_IFNAME: Interface 'wlan0' added
06-18 13:49:00.804  3707  3707 D wpa_supplicant: Wireless event: cmd=0x8c09 len=32
06-18 13:49:00.804  3707  3707 D wpa_supplicant: PMKID candidate wireless event: flags=0x0 index=0 bssid=58:35:d9:38:bc:10
06-18 13:49:00.804  3707  3707 D wpa_supplicant: RSN: Ignored PMKID candidate without preauth flag
06-18 13:49:00.804  3707  3707 D wpa_supplicant: RTM_NEWLINK: operstate=1 ifi_flags=0x11043 ([UP][RUNNING][LOWER_UP])
06-18 13:49:00.804  3707  3707 D wpa_supplicant: RTM_NEWLINK, IFLA_IFNAME: Interface 'wlan0' added
06-18 13:49:00.832  3707  3707 D wpa_supplicant: wpa_driver_wext_driver_cmd BTCOEXMODE 1 len = 4096
06-18 13:49:00.890   140   465 I ActivityManager: Process com.google.android.gm (pid 17427) has died.
06-18 13:49:01.066  3707  3707 D wpa_supplicant: wpa_driver_wext_driver_cmd OK len = 0, 2
06-18 13:49:01.070  3707  3707 D wpa_supplicant: wpa_driver_wext_driver_cmd GETPOWER len = 4096
06-18 13:49:01.078  3707  3707 D wpa_supplicant: wpa_driver_wext_driver_cmd powermode = 0 len = 13, 13
06-18 13:49:01.082  3707  3707 D wpa_supplicant: wpa_driver_wext_driver_cmd POWERMODE 1 len = 4096
06-18 13:49:01.101  3707  3707 D wpa_supplicant: wpa_driver_wext_driver_cmd OK len = 0, 2
06-18 13:49:01.535  3707  3707 D wpa_supplicant: wpa_driver_wext_driver_cmd POWERMODE 0 len = 4096
06-18 13:49:01.562  3707  3707 D wpa_supplicant: wpa_driver_wext_driver_cmd OK len = 0, 2
06-18 13:49:01.562  3707  3707 D wpa_supplicant: wpa_driver_wext_driver_cmd BTCOEXMODE 2 len = 4096
06-18 13:49:01.562  3707  3707 D wpa_supplicant: wpa_driver_wext_driver_cmd OK len = 0, 2
06-18 13:49:01.570   140   198 D ConnectivityService: ConnectivityChange for WIFI: CONNECTED/CONNECTED
06-18 13:49:01.586 15035 15035 I PhoneLab-WiFiReceiver: Wi-Fi is connected!
06-18 13:49:01.586 15035 15035 I PhoneLab-WiFiReceiver: SSID: UB_Secure BSSID: 58:35:d9:38:bc:10 RSSI: -200 LinkSpeed: -1
06-18 13:49:01.605   140   193 W NetworkStats: dropping UID delta from unknown iface: iface=wlan0 uid=0 set=DEFAULT tag=0x0 rxBytes=0 rxPackets=0 txBytes=204 txPackets=3 operations=0
06-18 13:49:02.273 17335 17338 D dalvikvm: GC_CONCURRENT freed 875K, 18% free 10877K/13127K, paused 47ms+3ms
06-18 13:49:02.570  3707  3707 D wpa_supplicant: WPS: Building WPS IE for Probe Request
06-18 13:49:02.570  3707  3707 D wpa_supplicant: WPS:  * Version (hardcoded 0x10)
06-18 13:49:02.570  3707  3707 D wpa_supplicant: WPS:  * Request Type
06-18 13:49:02.570  3707  3707 D wpa_supplicant: WPS:  * Config Methods (2388)
06-18 13:49:02.570  3707  3707 D wpa_supplicant: WPS:  * UUID-E
06-18 13:49:02.570  3707  3707 D wpa_supplicant: WPS:  * Primary Device Type
06-18 13:49:02.570  3707  3707 D wpa_supplicant: WPS:  * RF Bands (3)
06-18 13:49:02.570  3707  3707 D wpa_supplicant: WPS:  * Association State
06-18 13:49:02.570  3707  3707 D wpa_supplicant: WPS:  * Configuration Error (0)
06-18 13:49:02.570  3707  3707 D wpa_supplicant: WPS:  * Device Password ID (0)
06-18 13:49:02.570  3707  3707 D wpa_supplicant: WPS:  * Manufacturer
06-18 13:49:02.570  3707  3707 D wpa_supplicant: WPS:  * Model Name
06-18 13:49:02.570  3707  3707 D wpa_supplicant: WPS:  * Model Number
06-18 13:49:02.582  3707  3707 D wpa_supplicant: WPS:  * Device Name
06-18 13:49:02.582  3707  3707 D wpa_supplicant: WPS:  * Version2 (0x20)
06-18 13:49:02.582  3707  3707 D wpa_supplicant: wpa_driver_wext_combo_scan: Start
06-18 13:49:02.582  3707  3707 D wpa_supplicant: For Scan: (null)
06-18 13:49:02.582   140   198 D ConnectivityService: NetTransition Wakelock for WifiStateMachine released by timeout
06-18 13:49:02.597  3707  3707 D wpa_supplicant: Scan requested (ret=0) - scan timeout 30 seconds
06-18 13:49:03.039   140   202 D Tethering: MasterInitialState.processMessage what=3
06-18 13:49:03.265 17670 17670 I MediaUploader: No need to wake up
06-18 13:49:03.269 15035 15035 I PhoneLab-WiFiReceiver: Wi-Fi is disconnected!
06-18 13:49:03.468 17573 17688 D PicasaSyncManager: active network: NetworkInfo: type: WIFI[], state: CONNECTED/CONNECTED, reason: (unspecified), extra: (none), roaming: false, failover: false, isAvailable: true
06-18 13:49:03.468 17573 17688 D PicasaSyncManager: background data: true
06-18 13:49:03.715 16335 16335 D Bible - W/Misc: no connection 
06-18 13:49:04.351  3707  3707 D wpa_supplicant: Ignore event for foreign ifindex 2
06-18 13:49:04.453   140   198 D ConnectivityService: ConnectivityChange for mobile: CONNECTED/CONNECTED
06-18 13:49:04.480   140   198 D NetUtils: android_net_utils_resetConnections in env=0xb32ac0 clazz=0xb8b00001 iface=rmnet0 mask=0x3
06-18 13:49:04.480   140   198 D ConnectivityService: ConnectivityChange for mobile: DISCONNECTED/DISCONNECTED
06-18 13:49:04.480   140   198 D ConnectivityService: Attempting to switch to WIFI
06-18 13:49:04.480   140   198 D ConnectivityService: Attempting to switch to WIMAX
06-18 13:49:04.480   140   198 D ConnectivityService: Attempting to switch to BLUETOOTH_TETHER
06-18 13:49:04.480   140   198 D ConnectivityService: resetConnections(rmnet0, 3)
06-18 13:49:04.605   140   202 D Tethering: MasterInitialState.processMessage what=3
06-18 13:49:04.664   140   140 I ActivityManager: Process com.google.android.gsf.login (pid 17058) has died.
06-18 13:49:04.812  2882  2884 D dalvikvm: GC_CONCURRENT freed 424K, 9% free 10499K/11463K, paused 6ms+11ms
06-18 13:49:04.855 17670 17670 I MediaUploader: No need to wake up
06-18 13:49:04.941   140   142 D dalvikvm: GC_CONCURRENT freed 2090K, 23% free 18769K/24071K, paused 3ms+9ms
06-18 13:49:05.074 17573 17688 D PicasaSyncManager: active network: NetworkInfo: type: WIFI[], state: CONNECTED/CONNECTED, reason: (unspecified), extra: (none), roaming: false, failover: false, isAvailable: true
06-18 13:49:05.078 17573 17688 D PicasaSyncManager: background data: true
06-18 13:49:05.086  3707  3707 D wpa_supplicant: Ongoing scan action - reject new request
06-18 13:49:05.371  3707  3707 D wpa_supplicant: Ignore event for foreign ifindex 2
06-18 13:49:06.699   140   359 D AlarmManagerService: Kernel timezone updated to 240 minutes west of GMT
06-18 13:49:06.703   336   336 D SystemClock: Setting time of day to sec=1340041746
06-18 13:49:06.085   140   157 I ActivityManager: Start proc com.android.calendar for broadcast com.android.calendar/.widget.CalendarAppWidgetService$CalendarFactory: pid=17793 uid=10005 gids={3003}
06-18 13:49:06.273 17335 17338 D dalvikvm: GC_CONCURRENT freed 338K, 16% free 11137K/13127K, paused 2ms+3ms
06-18 13:49:06.277 17793 17793 I ActivityThread: Pub com.android.calendar.CalendarRecentSuggestionsProvider: com.android.calendar.CalendarRecentSuggestionsProvider
06-18 13:49:06.421  3707  3707 D wpa_supplicant: Ongoing scan action - reject new request
06-18 13:49:06.425 17335 17751 D SCollector: SeqNum #2 written to file: /data/data/com.google.android.apps.maps/cache/nlp_s/1340041736398-134643/1
06-18 13:49:06.448   140 20210 I ActivityManager: Start proc com.android.deskclock for broadcast com.android.deskclock/.AlarmInitReceiver: pid=17809 uid=10011 gids={}
06-18 13:49:06.480   140  5028 I ActivityManager: Start proc com.android.providers.calendar for content provider com.android.providers.calendar/.CalendarProvider2: pid=17822 uid=10006 gids={3003, 1015}
06-18 13:49:06.519 17809 17809 I ActivityThread: Pub com.android.deskclock: com.android.deskclock.AlarmProvider
06-18 13:49:06.597 17822 17822 I ActivityThread: Pub com.android.calendar: com.android.providers.calendar.CalendarProvider2
06-18 13:49:06.667 17809 17835 V AlarmClock: AlarmInitReceiver finished
06-18 13:49:06.753   140   151 I ActivityManager: Process android.process.media (pid 17091) has died.
06-18 13:49:06.823   140   202 D Tethering: MasterInitialState.processMessage what=3
06-18 13:49:06.862   140   157 I ActivityManager: Start proc android.process.media for broadcast com.android.providers.downloads/.DownloadReceiver: pid=17838 uid=10012 gids={1015, 1023, 1024, 2001, 3003, 3007}
06-18 13:49:06.870   140   202 D Tethering: MasterInitialState.processMessage what=3
06-18 13:49:06.917    79    79 D dalvikvm: GC_EXPLICIT freed 37K, 4% free 9031K/9347K, paused 8ms+16ms
06-18 13:49:06.980    79    79 D dalvikvm: GC_EXPLICIT freed <1K, 4% free 9031K/9347K, paused 2ms+5ms
06-18 13:49:07.023    79    79 D dalvikvm: GC_EXPLICIT freed <1K, 4% free 9031K/9347K, paused 2ms+2ms
06-18 13:49:07.089   140   359 I ActivityManager: Process edu.buffalo.cse.phonelab.phonelabservices (pid 15035) has died.
06-18 13:49:07.089   140   359 W ActivityManager: Scheduling restart of crashed service edu.buffalo.cse.phonelab.phonelabservices/edu.buffalo.cse.phonelab.datalogger.LoggerService in 5000ms
06-18 13:49:07.116 17838 17838 I ActivityThread: Pub downloads: com.android.providers.downloads.DownloadProvider
06-18 13:49:07.148 17838 17838 I ActivityThread: Pub drm: com.android.providers.drm.DrmProvider
06-18 13:49:07.152 17838 17852 I DownloadManager: in removeSpuriousFiles
06-18 13:49:07.194 17838 17838 I ActivityThread: Pub media: com.android.providers.media.MediaProvider
06-18 13:49:07.319 17793 17794 D dalvikvm: GC_CONCURRENT freed 299K, 5% free 9173K/9607K, paused 11ms+2ms
06-18 13:49:07.394   140   504 D dalvikvm: GC_EXPLICIT freed 694K, 23% free 18722K/24071K, paused 5ms+7ms
06-18 13:49:07.398 17838 17852 I DownloadManager: in removeSpuriousFiles, preserving file /mnt/sdcard/Download/Swype-Installer-3.apk
06-18 13:49:07.398 17838 17852 I DownloadManager: in removeSpuriousFiles, preserving file /mnt/sdcard/Download/Swype-Installer-4.apk
06-18 13:49:07.398 17838 17852 I DownloadManager: in removeSpuriousFiles, preserving file /mnt/sdcard/Download/Swype-Installer-5.apk
06-18 13:49:07.398 17838 17852 I DownloadManager: in removeSpuriousFiles, preserving file /mnt/sdcard/Download/Swype-Installer-6.apk
06-18 13:49:07.398 17838 17852 I DownloadManager: in removeSpuriousFiles, preserving file /mnt/sdcard/Download/Swype-Installer.apk
06-18 13:49:07.398 17838 17852 I DownloadManager: in removeSpuriousFiles, preserving file /mnt/sdcard/Download/Swype-Installer.apk
06-18 13:49:07.398 17838 17852 I DownloadManager: in removeSpuriousFiles, preserving file /mnt/sdcard/Download/Swype-Installer-1.apk
06-18 13:49:07.398 17838 17852 I DownloadManager: in removeSpuriousFiles, preserving file /mnt/sdcard/Download/BKPC Outdoor Service 2012 197.jpg
06-18 13:49:07.398 17838 17852 I DownloadManager: in removeSpuriousFiles, preserving file /mnt/sdcard/Download/BKPC Outdoor Service 2012 196.jpg
06-18 13:49:07.398 17838 17852 I DownloadManager: in removeSpuriousFiles, preserving file /mnt/sdcard/Download/Swype-Installer.apk
06-18 13:49:07.398 17838 17852 I DownloadManager: in removeSpuriousFiles, preserving file /mnt/sdcard/Download/Swype-Installer-1.apk
06-18 13:49:07.398 17838 17852 I DownloadManager: in removeSpuriousFiles, preserving file /data/data/com.android.providers.downloads/cache/downloadfile.jpeg
06-18 13:49:07.402 17838 17852 I DownloadManager: deleting spurious file /cache/backup
06-18 13:49:07.612 17838 17840 D dalvikvm: GC_CONCURRENT freed 377K, 5% free 9159K/9607K, paused 2ms+5ms
06-18 13:49:07.714 17670 17670 I MediaUploader: No need to wake up
06-18 13:49:07.726   140  9531 I ActivityManager: Start proc edu.buffalo.cse.phonelab.phonelabservices for broadcast edu.buffalo.cse.phonelab.phonelabservices/edu.buffalo.cse.phonelab.receivers.WiFiReceiver: pid=17858 uid=10038 gids={3003, 1015, 1007, 2001}
06-18 13:49:07.831 17822 17822 I CalendarProvider2: Sending notification intent: Intent { act=android.intent.action.PROVIDER_CHANGED dat=content://com.android.calendar }
06-18 13:49:07.835 17822 17822 W ContentResolver: Failed to get type for: content://com.android.calendar (Unknown URL content://com.android.calendar)
06-18 13:49:07.944 17670 17670 I MediaUploader: No need to wake up
06-18 13:49:08.136 17573 17688 D PicasaSyncManager: active network: NetworkInfo: type: WIFI[], state: CONNECTED/CONNECTED, reason: (unspecified), extra: (none), roaming: false, failover: false, isAvailable: true
06-18 13:49:08.140 17573 17688 D PicasaSyncManager: background data: true
06-18 13:49:08.152 17573 17688 D PicasaSyncManager: active network: NetworkInfo: type: WIFI[], state: CONNECTED/CONNECTED, reason: (unspecified), extra: (none), roaming: false, failover: false, isAvailable: true
06-18 13:49:08.159 17573 17688 D PicasaSyncManager: background data: true
06-18 13:49:08.222 17822 17824 D dalvikvm: GC_CONCURRENT freed 325K, 5% free 9143K/9543K, paused 2ms+2ms
06-18 13:49:08.304 17489 17510 I GServe Unity: ONM ticking...now=1340041748305
06-18 13:49:08.425  3707  3707 D wpa_supplicant: Ongoing scan action - reject new request
06-18 13:49:10.429  3707  3707 D wpa_supplicant: Ongoing scan action - reject new request
06-18 13:49:12.120 17858 17858 I PhoneLab-LoggerService: Start Logger Service
06-18 13:49:12.136 17858 17882 I PhoneLab-: Service Running
06-18 13:49:12.194 17858 17882 I PhoneLab-LoggerService: app_38    1264  1     1444   992   c00f181c 400107b4 S logcat
06-18 13:49:12.194 17858 17882 I PhoneLab-LoggerService: Logcat pid from database 1264
06-18 13:49:12.194 17858 17882 I PhoneLab-LoggerService: Logcat process found 1264
06-18 13:49:12.194 17858 17882 I PhoneLab-LoggerService: Checking Threshold
06-18 13:49:12.202 17858 17882 I PhoneLab-LoggerService: Starting to rename files
06-18 13:49:12.202 17858 17882 I PhoneLab-LoggerService: Files found .. 2
06-18 13:49:12.206 17858 17882 I PhoneLab-LoggerService: File 1 log.out.1
06-18 13:49:12.214 17858 17882 I PhoneLab-LoggerService: Renamed successfully
06-18 13:49:12.437  3707  3707 D wpa_supplicant: Ongoing scan action - reject new request
06-18 13:49:13.484 17335 17338 D dalvikvm: GC_CONCURRENT freed 821K, 18% free 10896K/13127K, paused 10ms+5ms
06-18 13:49:14.472  3707  3707 D wpa_supplicant: Ongoing scan action - reject new request
