06-19 10:02:39.433 10126 11257 D Misc    : code = esv, osis = 1Cor.13, reference = 1 Corinthians 13
06-19 10:02:39.480 10126 11257 I Misc    : read 1 rows from the chapters database
06-19 10:02:39.601 10126 10129 D dalvikvm: GC_CONCURRENT freed 3745K, 23% free 22145K/28487K, paused 2ms+9ms
06-19 10:02:41.519 10126 11257 D Bible - Misc: error fetching audio bible chapter info
06-19 10:02:41.519 10126 11257 D Bible - Misc: com.youversion.exceptions.YouVersionApiException: Connection to http://api.youversion.com refused
06-19 10:02:41.519 10126 11257 D Bible - Misc: 	at jw.a(SourceFile:89)
06-19 10:05:19.027 10300 10300 I MediaUploader: No need to wake up
06-19 10:05:19.070 10113 10318 D PicasaSyncManager: active network: NetworkInfo: type: WIFI[], state: CONNECTED/CONNECTED, reason: (unspecified), extra: (none), roaming: false, failover: false, isAvailable: true
06-19 10:05:19.078 10113 10318 D PicasaSyncManager: background data: true
06-19 10:05:19.281   212   214 D dalvikvm: GC_CONCURRENT freed 359K, 39% free 9915K/16007K, paused 2ms+3ms
06-19 10:05:19.351   212   214 D dalvikvm: GC_CONCURRENT freed 519K, 39% free 9869K/16007K, paused 2ms+3ms
06-19 10:05:19.382 10113 10318 D PicasaSyncManager: reject MetadataSyncTask (steven.y.ko@gmail.com) because downsync is disabled
06-19 10:05:19.386 10113 10318 D PicasaSyncManager: reject MetadataSyncTask (steven.y.ko@gmail.com) because downsync is disabled
06-19 10:05:21.984  7809  7825 E GTalkService: connectionClosed: no XMPPConnection - That's strange!
06-19 10:05:21.996 10126 11314 D Bible - Misc: couldn't load widget VOD data
06-19 10:05:21.996 10126 11314 D Bible - Misc: com.youversion.exceptions.YouVersionApiException: Connection to http://api.youversion.com refused
06-19 10:05:21.996 10126 11314 D Bible - Misc: 	at iu.a(SourceFile:120)
06-19 10:05:21.996 10126 11314 D Bible - Misc: 	at com.youversion.mobile.android.appwidget.UpdateService.a(SourceFile:246)
06-19 10:05:21.996 10126 11314 D Bible - Misc: 	at qi.run(SourceFile:105)
06-19 10:05:21.996 10126 11314 D Bible - Misc: Caused by: org.apache.http.conn.HttpHostConnectException: Connection to http://api.youversion.com refused
06-19 10:05:21.996 10126 11314 D Bible - Misc: 	at org.apache.http.impl.conn.DefaultClientConnectionOperator.openConnection(DefaultClientConnectionOperator.java:183)
06-19 10:05:21.996 10126 11314 D Bible - Misc: 	at org.apache.http.impl.conn.AbstractPoolEntry.open(AbstractPoolEntry.java:164)
06-19 10:05:21.996 10126 11314 D Bible - Misc: 	at org.apache.http.impl.conn.AbstractPooledConnAdapter.open(AbstractPooledConnAdapter.java:119)
06-19 10:05:21.996 10126 11314 D Bible - Misc: 	at org.apache.http.impl.client.DefaultRequestDirector.execute(DefaultRequestDirector.java:360)
06-19 10:05:21.996 10126 11314 D Bible - Misc: 	at org.apache.http.impl.client.AbstractHttpClient.execute(AbstractHttpClient.java:555)
06-19 10:05:21.996 10126 11314 D Bible - Misc: 	at org.apache.http.impl.client.AbstractHttpClient.execute(AbstractHttpClient.java:487)
06-19 10:05:21.996 10126 11314 D Bible - Misc: 	at org.apache.http.impl.client.AbstractHttpClient.execute(AbstractHttpClient.java:465)
06-19 10:05:21.996 10126 11314 D Bible - Misc: 	at js.a(SourceFile:124)
06-19 10:05:21.996 10126 11314 D Bible - Misc: 	at js.a(SourceFile:87)
06-19 10:05:21.996 10126 11314 D Bible - Misc: 	at iu.a(SourceFile:101)
06-19 10:05:21.996 10126 11314 D Bible - Misc: 	... 2 more
06-19 10:05:21.996 10126 11314 D Bible - Misc: Caused by: java.net.ConnectException: failed to connect to /173.192.228.18 (port 80) after 10000ms: isConnected failed: EHOSTUNREACH (No route to host)
06-19 10:05:21.996 10126 11314 D Bible - Misc: 	at org.apache.http.impl.conn.DefaultClientConnectionOperator.openConnection(DefaultClientConnectionOperator.java:181)
06-19 10:05:21.996 10126 11314 D Bible - Misc: 	... 11 more
06-19 10:05:21.996 10126 11314 D Bible - Misc: Caused by: java.net.SocketException: failed to connect to /173.192.228.18 (port 80) after 10000ms: isConnected failed: EHOSTUNREACH (No route to host)
06-19 10:05:21.996 10126 11314 D Bible - Misc: 	at libcore.io.IoBridge.isConnected(IoBridge.java:220)
06-19 10:05:21.996 10126 11314 D Bible - Misc: 	at libcore.io.IoBridge.connectErrno(IoBridge.java:152)
06-19 10:05:21.996 10126 11314 D Bible - Misc: 	at libcore.io.IoBridge.connect(IoBridge.java:112)
06-19 10:05:21.996 10126 11314 D Bible - Misc: 	at java.net.PlainSocketImpl.connect(PlainSocketImpl.java:192)
06-19 10:05:21.996 10126 11314 D Bible - Misc: 	at java.net.PlainSocketImpl.connect(PlainSocketImpl.java:459)
06-19 10:05:21.996 10126 11314 D Bible - Misc: 	at java.net.Socket.connect(Socket.java:842)
06-19 10:05:21.996 10126 11314 D Bible - Misc: 	at org.apache.http.conn.scheme.PlainSocketFactory.connectSocket(PlainSocketFactory.java:119)
06-19 10:05:21.996 10126 11314 D Bible - Misc: 	at org.apache.http.impl.conn.DefaultClientConnectionOperator.openConnection(DefaultClientConnectionOperator.java:144)
06-19 10:05:21.996 10126 11314 D Bible - Misc: 	... 11 more
06-19 10:05:21.996 10126 11314 D Bible - Misc: Caused by: libcore.io.ErrnoException: isConnected failed: EHOSTUNREACH (No route to host)
06-19 10:05:21.996 10126 11314 D Bible - Misc: 	at libcore.io.IoBridge.isConnected(IoBridge.java:201)
06-19 10:05:21.996 10126 11314 D Bible - Misc: 	... 18 more
06-19 10:05:21.996 10126 11314 D Bible - E/Misc: couldn't load widget VOD data
06-19 10:05:22.000 10126 11314 D Bible - E/Misc: YouVersionApiException: Connection to http://api.youversion.com refused
06-19 10:05:22.000 10126 11314 D Bible - E/Misc: 	iu.a(SourceFile:120)
06-19 10:05:22.000 10126 11314 D Bible - E/Misc: 	com.youversion.mobile.android.appwidget.UpdateService.a(SourceFile:246)
06-19 10:05:22.004 10126 11314 D Bible - E/Misc: 	qi.run(SourceFile:105)
06-19 10:05:22.004 10126 11314 D Bible - E/Misc: HttpHostConnectException: Connection to http://api.youversion.com refused
06-19 10:05:22.007 10126 11314 D Bible - E/Misc: 	org.apache.http.impl.conn.DefaultClientConnectionOperator.openConnection(DefaultClientConnectionOperator.java:183)
06-19 10:05:22.007 10126 11314 D Bible - E/Misc: 	org.apache.http.impl.conn.AbstractPoolEntry.open(AbstractPoolEntry.java:164)
06-19 10:05:22.007 10126 11314 D Bible - E/Misc: 	org.apache.http.impl.conn.AbstractPooledConnAdapter.open(AbstractPooledConnAdapter.java:119)
06-19 10:05:22.011 10126 11314 D Bible - E/Misc: 	org.apache.http.impl.client.DefaultRequestDirector.execute(DefaultRequestDirector.java:360)
06-19 10:05:22.011 10126 11314 D Bible - E/Misc: 	org.apache.http.impl.client.AbstractHttpClient.execute(AbstractHttpClient.java:555)
06-19 10:05:22.015 10126 11314 D Bible - E/Misc: 	org.apache.http.impl.client.AbstractHttpClient.execute(AbstractHttpClient.java:487)
06-19 10:05:22.015 10126 11314 D Bible - E/Misc: 	org.apache.http.impl.client.AbstractHttpClient.execute(AbstractHttpClient.java:465)
06-19 10:05:22.015 10126 11314 D Bible - E/Misc: 	js.a(SourceFile:124)
06-19 10:05:22.019 10126 11314 D Bible - E/Misc: 	js.a(SourceFile:87)
06-19 10:05:22.019 10126 11314 D Bible - E/Misc: 	iu.a(SourceFile:101)
06-19 10:05:22.019 10126 11314 D Bible - E/Misc: 	com.youversion.mobile.android.appwidget.UpdateService.a(SourceFile:246)
06-19 10:05:22.023 10126 11314 D Bible - E/Misc: 	qi.run(SourceFile:105)
06-19 10:05:22.023 10126 11314 D Bible - E/Misc: ConnectException: failed to connect to /173.192.228.18 (port 80) after 10000ms: isConnected failed: EHOSTUNREACH (No route to host)
06-19 10:05:22.023 10126 11314 D Bible - E/Misc: 	org.apache.http.impl.conn.DefaultClientConnectionOperator.openConnection(DefaultClientConnectionOperator.java:181)
06-19 10:05:22.027 10126 11314 D Bible - E/Misc: 	org.apache.http.impl.conn.AbstractPoolEntry.open(AbstractPoolEntry.java:164)
06-19 10:05:22.027 10126 11314 D Bible - E/Misc: 	org.apache.http.impl.conn.AbstractPooledConnAdapter.open(AbstractPooledConnAdapter.java:119)
06-19 10:05:22.027 10126 11314 D Bible - E/Misc: 	org.apache.http.impl.client.DefaultRequestDirector.execute(DefaultRequestDirector.java:360)
06-19 10:05:22.031 10126 11314 D Bible - E/Misc: 	org.apache.http.impl.client.AbstractHttpClient.execute(AbstractHttpClient.java:555)
06-19 10:05:22.031 10126 11314 D Bible - E/Misc: 	org.apache.http.impl.client.AbstractHttpClient.execute(AbstractHttpClient.java:487)
06-19 10:05:22.031 10126 11314 D Bible - E/Misc: 	org.apache.http.impl.client.AbstractHttpClient.execute(AbstractHttpClient.java:465)
06-19 10:05:22.031 10126 11314 D Bible - E/Misc: 	js.a(SourceFile:124)
06-19 10:05:22.035 10126 11314 D Bible - E/Misc: 	js.a(SourceFile:87)
06-19 10:05:22.035 10126 11314 D Bible - E/Misc: 	iu.a(SourceFile:101)
06-19 10:05:22.035 10126 11314 D Bible - E/Misc: 	com.youversion.mobile.android.appwidget.UpdateService.a(SourceFile:246)
06-19 10:05:22.039 10126 11314 D Bible - E/Misc: 	qi.run(SourceFile:105)
06-19 10:05:22.039 10126 11314 D Bible - E/Misc: SocketException: failed to connect to /173.192.228.18 (port 80) after 10000ms: isConnected failed: EHOSTUNREACH (No route to host)
06-19 10:05:22.039 10126 11314 D Bible - E/Misc: 	libcore.io.IoBridge.isConnected(IoBridge.java:220)
06-19 10:05:22.039 10126 11314 D Bible - E/Misc: 	libcore.io.IoBridge.connectErrno(IoBridge.java:152)
06-19 10:05:22.043 10126 11314 D Bible - E/Misc: 	libcore.io.IoBridge.connect(IoBridge.java:112)
06-19 10:05:22.043 10126 11314 D Bible - E/Misc: 	java.net.PlainSocketImpl.connect(PlainSocketImpl.java:192)
06-19 10:05:22.043 10126 11314 D Bible - E/Misc: 	java.net.PlainSocketImpl.connect(PlainSocketImpl.java:459)
06-19 10:05:22.043 10126 11314 D Bible - E/Misc: 	java.net.Socket.connect(Socket.java:842)
06-19 10:05:22.047 10126 11314 D Bible - E/Misc: 	org.apache.http.conn.scheme.PlainSocketFactory.connectSocket(PlainSocketFactory.java:119)
06-19 10:05:22.047 10126 11314 D Bible - E/Misc: 	org.apache.http.impl.conn.DefaultClientConnectionOperator.openConnection(DefaultClientConnectionOperator.java:144)
06-19 10:05:22.047 10126 11314 D Bible - E/Misc: 	org.apache.http.impl.conn.AbstractPoolEntry.open(AbstractPoolEntry.java:164)
06-19 10:05:22.050 10126 11314 D Bible - E/Misc: 	org.apache.http.impl.conn.AbstractPooledConnAdapter.open(AbstractPooledConnAdapter.java:119)
06-19 10:05:22.050 10126 11314 D Bible - E/Misc: 	org.apache.http.impl.client.DefaultRequestDirector.execute(DefaultRequestDirector.java:360)
06-19 10:05:22.054 10126 11314 D Bible - E/Misc: 	org.apache.http.impl.client.AbstractHttpClient.execute(AbstractHttpClient.java:555)
06-19 10:05:22.054 10126 11314 D Bible - E/Misc: 	org.apache.http.impl.client.AbstractHttpClient.execute(AbstractHttpClient.java:487)
06-19 10:05:22.054 10126 11314 D Bible - E/Misc: 	org.apache.http.impl.client.AbstractHttpClient.execute(AbstractHttpClient.java:465)
06-19 10:05:22.058 10126 11314 D Bible - E/Misc: 	js.a(SourceFile:124)
06-19 10:05:22.058 10126 11314 D Bible - E/Misc: 	js.a(SourceFile:87)
06-19 10:05:22.062 10126 11314 D Bible - E/Misc: 	iu.a(SourceFile:101)
06-19 10:05:22.062 10126 11314 D Bible - E/Misc: 	com.youversion.mobile.android.appwidget.UpdateService.a(SourceFile:246)
06-19 10:05:22.066 10126 11314 D Bible - E/Misc: 	qi.run(SourceFile:105)
06-19 10:05:22.066 10126 11314 D Bible - E/Misc: ErrnoException: isConnected failed: EHOSTUNREACH (No route to host)
06-19 10:05:22.070 10126 11314 D Bible - E/Misc: 	libcore.io.IoBridge.isConnected(IoBridge.java:201)
06-19 10:05:22.070 10126 11314 D Bible - E/Misc: 	libcore.io.IoBridge.connectErrno(IoBridge.java:152)
06-19 10:05:22.070 10126 11314 D Bible - E/Misc: 	libcore.io.IoBridge.connect(IoBridge.java:112)
06-19 10:05:22.074 10126 11314 D Bible - E/Misc: 	java.net.PlainSocketImpl.connect(PlainSocketImpl.java:192)
06-19 10:05:22.074 10126 11314 D Bible - E/Misc: 	java.net.PlainSocketImpl.connect(PlainSocketImpl.java:459)
06-19 10:05:22.074 10126 11314 D Bible - E/Misc: 	java.net.Socket.connect(Socket.java:842)
06-19 10:05:22.078 10126 11314 D Bible - E/Misc: 	org.apache.http.conn.scheme.PlainSocketFactory.connectSocket(PlainSocketFactory.java:119)
06-19 10:05:22.078 10126 11314 D Bible - E/Misc: 	org.apache.http.impl.conn.DefaultClientConnectionOperator.openConnection(DefaultClientConnectionOperator.java:144)
06-19 10:05:22.078 10126 11314 D Bible - E/Misc: 	org.apache.http.impl.conn.AbstractPoolEntry.open(AbstractPoolEntry.java:164)
06-19 10:05:22.082 10126 11314 D Bible - E/Misc: 	org.apache.http.impl.conn.AbstractPooledConnAdapter.open(AbstractPooledConnAdapter.java:119)
06-19 10:05:22.082 10126 11314 D Bible - E/Misc: 	org.apache.http.impl.client.DefaultRequestDirector.execute(DefaultRequestDirector.java:360)
06-19 10:05:22.086 10126 11314 D Bible - E/Misc: 	org.apache.http.impl.client.AbstractHttpClient.execute(AbstractHttpClient.java:555)
06-19 10:05:22.086 10126 11314 D Bible - E/Misc: 	org.apache.http.impl.client.AbstractHttpClient.execute(AbstractHttpClient.java:487)
06-19 10:05:22.090 10126 11314 D Bible - E/Misc: 	org.apache.http.impl.client.AbstractHttpClient.execute(AbstractHttpClient.java:465)
06-19 10:05:22.090 10126 11314 D Bible - E/Misc: 	js.a(SourceFile:124)
06-19 10:05:22.093 10126 11314 D Bible - E/Misc: 	js.a(SourceFile:87)
06-19 10:05:22.101 10126 11314 D Bible - E/Misc: 	iu.a(SourceFile:101)
06-19 10:05:22.105 10126 11314 D Bible - E/Misc: 	com.youversion.mobile.android.appwidget.UpdateService.a(SourceFile:246)
06-19 10:05:22.105 10126 11314 D Bible - E/Misc: 	qi.run(SourceFile:105)
06-19 10:05:22.113 10126 11314 D Bible - E/Misc: ErrnoException: isConnected failed: EHOSTUNREACH (No route to host)
06-19 10:05:22.113 10126 11314 D Bible - E/Misc: 	libcore.io.IoBridge.isConnected(IoBridge.java:201)
06-19 10:05:22.117 10126 11314 D Bible - E/Misc: 	libcore.io.IoBridge.connectErrno(IoBridge.java:152)
06-19 10:05:22.117 10126 11314 D Bible - E/Misc: 	libcore.io.IoBridge.connect(IoBridge.java:112)
06-19 10:05:22.121 10126 11314 D Bible - E/Misc: 	java.net.PlainSocketImpl.connect(PlainSocketImpl.java:192)
06-19 10:05:22.125 10126 11314 D Bible - E/Misc: 	java.net.PlainSocketImpl.connect(PlainSocketImpl.java:459)
06-19 10:05:22.125 10126 11314 D Bible - E/Misc: 	java.net.Socket.connect(Socket.java:842)
06-19 10:05:22.129 10126 11314 D Bible - E/Misc: 	org.apache.http.conn.scheme.PlainSocketFactory.connectSocket(PlainSocketFactory.java:119)
06-19 10:05:22.132 10126 11314 D Bible - E/Misc: 	org.apache.http.impl.conn.DefaultClientConnectionOperator.openConnection(DefaultClientConnectionOperator.java:144)
06-19 10:05:22.132 10126 11314 D Bible - E/Misc: 	org.apache.http.impl.conn.AbstractPoolEntry.open(AbstractPoolEntry.java:164)
06-19 10:05:22.136 10126 11314 D Bible - E/Misc: 	org.apache.http.impl.conn.AbstractPooledConnAdapter.open(AbstractPooledConnAdapter.java:119)
06-19 10:05:22.136 10126 11314 D Bible - E/Misc: 	org.apache.http.impl.client.DefaultRequestDirector.execute(DefaultRequestDirector.java:360)
06-19 10:05:22.140 10126 11314 D Bible - E/Misc: 	org.apache.http.impl.client.AbstractHttpClient.execute(AbstractHttpClient.java:555)
06-19 10:05:22.144 10126 11314 D Bible - E/Misc: 	org.apache.http.impl.client.AbstractHttpClient.execute(AbstractHttpClient.java:487)
06-19 10:05:22.144 10126 11314 D Bible - E/Misc: 	org.apache.http.impl.client.AbstractHttpClient.execute(AbstractHttpClient.java:465)
06-19 10:05:22.148 10126 11314 D Bible - E/Misc: 	js.a(SourceFile:124)
06-19 10:05:22.148 10126 11314 D Bible - E/Misc: 	js.a(SourceFile:87)
06-19 10:05:22.152 10126 11314 D Bible - E/Misc: 	iu.a(SourceFile:101)
06-19 10:05:22.152 10126 11314 D Bible - E/Misc: 	com.youversion.mobile.android.appwidget.UpdateService.a(SourceFile:246)
06-19 10:05:22.156 10126 11314 D Bible - E/Misc: 	qi.run(SourceFile:105)
06-19 10:05:22.160 10126 11314 D Bible - E/Misc: SocketException: failed to connect to /173.192.228.18 (port 80) after 10000ms: isConnected failed: EHOSTUNREACH (No route to host)
06-19 10:05:22.160 10126 11314 D Bible - E/Misc: 	libcore.io.IoBridge.isConnected(IoBridge.java:220)
06-19 10:05:22.164 10126 11314 D Bible - E/Misc: 	libcore.io.IoBridge.connectErrno(IoBridge.java:152)
06-19 10:05:22.168 10126 11314 D Bible - E/Misc: 	libcore.io.IoBridge.connect(IoBridge.java:112)
06-19 10:05:22.172 10126 11314 D Bible - E/Misc: 	java.net.PlainSocketImpl.connect(PlainSocketImpl.java:192)
06-19 10:05:22.175 10126 11314 D Bible - E/Misc: 	java.net.PlainSocketImpl.connect(PlainSocketImpl.java:459)
06-19 10:05:22.175 10126 11314 D Bible - E/Misc: 	java.net.Socket.connect(Socket.java:842)
06-19 10:05:22.179 10126 11314 D Bible - E/Misc: 	org.apache.http.conn.scheme.PlainSocketFactory.connectSocket(PlainSocketFactory.java:119)
06-19 10:05:22.183 10126 11314 D Bible - E/Misc: 	org.apache.http.impl.conn.DefaultClientConnectionOperator.openConnection(DefaultClientConnectionOperator.java:144)
06-19 10:05:22.183 10126 11314 D Bible - E/Misc: 	org.apache.http.impl.conn.AbstractPoolEntry.open(AbstractPoolEntry.java:164)
06-19 10:05:22.191 10126 11314 D Bible - E/Misc: 	org.apache.http.impl.conn.AbstractPooledConnAdapter.open(AbstractPooledConnAdapter.java:119)
06-19 10:05:22.195 10126 11314 D Bible - E/Misc: 	org.apache.http.impl.client.DefaultRequestDirector.execute(DefaultRequestDirector.java:360)
06-19 10:05:22.199 10126 11314 D Bible - E/Misc: 	org.apache.http.impl.client.AbstractHttpClient.execute(AbstractHttpClient.java:555)
06-19 10:05:22.215 10126 11314 D Bible - E/Misc: 	org.apache.http.impl.client.AbstractHttpClient.execute(AbstractHttpClient.java:487)
06-19 10:05:22.215 10126 11314 D Bible - E/Misc: 	org.apache.http.impl.client.AbstractHttpClient.execute(AbstractHttpClient.java:465)
06-19 10:05:22.218 10126 11314 D Bible - E/Misc: 	js.a(SourceFile:124)
06-19 10:05:22.226 10126 11314 D Bible - E/Misc: 	js.a(SourceFile:87)
06-19 10:05:22.234 10126 11314 D Bible - E/Misc: 	iu.a(SourceFile:101)
06-19 10:05:22.238 10126 11314 D Bible - E/Misc: 	com.youversion.mobile.android.appwidget.UpdateService.a(SourceFile:246)
06-19 10:05:22.246 10126 11314 D Bible - E/Misc: 	qi.run(SourceFile:105)
06-19 10:05:22.250 10126 11314 D Bible - E/Misc: ErrnoException: isConnected failed: EHOSTUNREACH (No route to host)
06-19 10:05:22.254 10126 11314 D Bible - E/Misc: 	libcore.io.IoBridge.isConnected(IoBridge.java:201)
06-19 10:05:22.261 10126 11314 D Bible - E/Misc: 	libcore.io.IoBridge.connectErrno(IoBridge.java:152)
06-19 10:05:22.265 10126 11314 D Bible - E/Misc: 	libcore.io.IoBridge.connect(IoBridge.java:112)
06-19 10:05:22.265 10126 11314 D Bible - E/Misc: 	java.net.PlainSocketImpl.connect(PlainSocketImpl.java:192)
06-19 10:05:22.269 10126 11314 D Bible - E/Misc: 	java.net.PlainSocketImpl.connect(PlainSocketImpl.java:459)
06-19 10:05:22.277 10126 11314 D Bible - E/Misc: 	java.net.Socket.connect(Socket.java:842)
06-19 10:05:22.277 10126 11314 D Bible - E/Misc: 	org.apache.http.conn.scheme.PlainSocketFactory.connectSocket(PlainSocketFactory.java:119)
06-19 10:05:22.285 10126 11314 D Bible - E/Misc: 	org.apache.http.impl.conn.DefaultClientConnectionOperator.openConnection(DefaultClientConnectionOperator.java:144)
06-19 10:05:22.285 10126 11314 D Bible - E/Misc: 	org.apache.http.impl.conn.AbstractPoolEntry.open(AbstractPoolEntry.java:164)
06-19 10:05:22.293 10126 11314 D Bible - E/Misc: 	org.apache.http.impl.conn.AbstractPooledConnAdapter.open(AbstractPooledConnAdapter.java:119)
06-19 10:05:22.293 10126 11314 D Bible - E/Misc: 	org.apache.http.impl.client.DefaultRequestDirector.execute(DefaultRequestDirector.java:360)
06-19 10:05:22.308 10126 11314 D Bible - E/Misc: 	org.apache.http.impl.client.AbstractHttpClient.execute(AbstractHttpClient.java:555)
06-19 10:05:22.308 10126 11314 D Bible - E/Misc: 	org.apache.http.impl.client.AbstractHttpClient.execute(AbstractHttpClient.java:487)
06-19 10:05:22.312 10126 11314 D Bible - E/Misc: 	org.apache.http.impl.client.AbstractHttpClient.execute(AbstractHttpClient.java:465)
06-19 10:05:22.320 10126 11314 D Bible - E/Misc: 	js.a(SourceFile:124)
06-19 10:05:22.324 10126 11314 D Bible - E/Misc: 	js.a(SourceFile:87)
06-19 10:05:22.328 10126 11314 D Bible - E/Misc: 	iu.a(SourceFile:101)
06-19 10:05:22.332 10126 11314 D Bible - E/Misc: 	com.youversion.mobile.android.appwidget.UpdateService.a(SourceFile:246)
06-19 10:05:22.336 10126 11314 D Bible - E/Misc: 	qi.run(SourceFile:105)
06-19 10:05:22.359 10126 11314 D Bible - E/Misc: ErrnoException: isConnected failed: EHOSTUNREACH (No route to host)
06-19 10:05:22.363 10126 11314 D Bible - E/Misc: 	libcore.io.IoBridge.isConnected(IoBridge.java:201)
06-19 10:05:22.363 10126 11314 D Bible - E/Misc: 	libcore.io.IoBridge.connectErrno(IoBridge.java:152)
06-19 10:05:22.386 10126 10129 D dalvikvm: GC_CONCURRENT freed 2070K, 22% free 22340K/28487K, paused 3ms+9ms
06-19 10:05:22.390 10126 11314 D Bible - E/Misc: 	libcore.io.IoBridge.connect(IoBridge.java:112)
06-19 10:05:22.390 10126 11314 D Bible - E/Misc: 	java.net.PlainSocketImpl.connect(PlainSocketImpl.java:192)
06-19 10:05:22.394 10126 11314 D Bible - E/Misc: 	java.net.PlainSocketImpl.connect(PlainSocketImpl.java:459)
06-19 10:05:22.398 10126 11314 D Bible - E/Misc: 	java.net.Socket.connect(Socket.java:842)
06-19 10:05:22.402 10126 11314 D Bible - E/Misc: 	org.apache.http.conn.scheme.PlainSocketFactory.connectSocket(PlainSocketFactory.java:119)
06-19 10:05:22.402 10126 11314 D Bible - E/Misc: 	org.apache.http.impl.conn.DefaultClientConnectionOperator.openConnection(DefaultClientConnectionOperator.java:144)
06-19 10:05:22.406 10126 11314 D Bible - E/Misc: 	org.apache.http.impl.conn.AbstractPoolEntry.open(AbstractPoolEntry.java:164)
06-19 10:05:22.410 10126 11314 D Bible - E/Misc: 	org.apache.http.impl.conn.AbstractPooledConnAdapter.open(AbstractPooledConnAdapter.java:119)
06-19 10:05:22.414 10126 11314 D Bible - E/Misc: 	org.apache.http.impl.client.DefaultRequestDirector.execute(DefaultRequestDirector.java:360)
06-19 10:05:22.414 10126 11314 D Bible - E/Misc: 	org.apache.http.impl.client.AbstractHttpClient.execute(AbstractHttpClient.java:555)
06-19 10:05:22.422 10126 11314 D Bible - E/Misc: 	org.apache.http.impl.client.AbstractHttpClient.execute(AbstractHttpClient.java:487)
06-19 10:05:22.422 10126 11314 D Bible - E/Misc: 	org.apache.http.impl.client.AbstractHttpClient.execute(AbstractHttpClient.java:465)
06-19 10:05:22.422 10126 11314 D Bible - E/Misc: 	js.a(SourceFile:124)
06-19 10:05:22.425 10126 11314 D Bible - E/Misc: 	js.a(SourceFile:87)
06-19 10:05:22.429 10126 11314 D Bible - E/Misc: 	iu.a(SourceFile:101)
06-19 10:05:22.433 10126 11314 D Bible - E/Misc: 	com.youversion.mobile.android.appwidget.UpdateService.a(SourceFile:246)
06-19 10:05:22.437 10126 11314 D Bible - E/Misc: 	qi.run(SourceFile:105)
06-19 10:05:22.441 10126 11314 D Bible - E/Misc: ConnectException: failed to connect to /173.192.228.18 (port 80) after 10000ms: isConnected failed: EHOSTUNREACH (No route to host)
06-19 10:05:22.441 10126 11314 D Bible - E/Misc: 	org.apache.http.impl.conn.DefaultClientConnectionOperator.openConnection(DefaultClientConnectionOperator.java:181)
06-19 10:05:22.445 10126 11314 D Bible - E/Misc: 	org.apache.http.impl.conn.AbstractPoolEntry.open(AbstractPoolEntry.java:164)
06-19 10:05:22.449 10126 11314 D Bible - E/Misc: 	org.apache.http.impl.conn.AbstractPooledConnAdapter.open(AbstractPooledConnAdapter.java:119)
06-19 10:05:22.453 10126 11314 D Bible - E/Misc: 	org.apache.http.impl.client.DefaultRequestDirector.execute(DefaultRequestDirector.java:360)
06-19 10:05:22.453 10126 11314 D Bible - E/Misc: 	org.apache.http.impl.client.AbstractHttpClient.execute(AbstractHttpClient.java:555)
06-19 10:05:22.453 10126 11314 D Bible - E/Misc: 	org.apache.http.impl.client.AbstractHttpClient.execute(AbstractHttpClient.java:487)
06-19 10:05:22.457 10126 11314 D Bible - E/Misc: 	org.apache.http.impl.client.AbstractHttpClient.execute(AbstractHttpClient.java:465)
06-19 10:05:22.461 10126 11314 D Bible - E/Misc: 	js.a(SourceFile:124)
06-19 10:05:22.465 10126 11314 D Bible - E/Misc: 	js.a(SourceFile:87)
06-19 10:05:22.465 10126 11314 D Bible - E/Misc: 	iu.a(SourceFile:101)
06-19 10:05:22.468 10126 11314 D Bible - E/Misc: 	com.youversion.mobile.android.appwidget.UpdateService.a(SourceFile:246)
06-19 10:05:22.468 10126 11314 D Bible - E/Misc: 	qi.run(SourceFile:105)
06-19 10:05:22.472 10126 11314 D Bible - E/Misc: SocketException: failed to connect to /173.192.228.18 (port 80) after 10000ms: isConnected failed: EHOSTUNREACH (No route to host)
06-19 10:05:22.472 10126 11314 D Bible - E/Misc: 	libcore.io.IoBridge.isConnected(IoBridge.java:220)
06-19 10:05:22.476 10126 11314 D Bible - E/Misc: 	libcore.io.IoBridge.connectErrno(IoBridge.java:152)
06-19 10:05:22.480 10126 11314 D Bible - E/Misc: 	libcore.io.IoBridge.connect(IoBridge.java:112)
06-19 10:05:22.484 10126 11314 D Bible - E/Misc: 	java.net.PlainSocketImpl.connect(PlainSocketImpl.java:192)
06-19 10:05:22.488 10126 11314 D Bible - E/Misc: 	java.net.PlainSocketImpl.connect(PlainSocketImpl.java:459)
06-19 10:05:22.492 10126 11314 D Bible - E/Misc: 	java.net.Socket.connect(Socket.java:842)
06-19 10:05:22.496 10126 11314 D Bible - E/Misc: 	org.apache.http.conn.scheme.PlainSocketFactory.connectSocket(PlainSocketFactory.java:119)
06-19 10:05:22.500 10126 11314 D Bible - E/Misc: 	org.apache.http.impl.conn.DefaultClientConnectionOperator.openConnection(DefaultClientConnectionOperator.java:144)
06-19 10:05:22.500 10126 11314 D Bible - E/Misc: 	org.apache.http.impl.conn.AbstractPoolEntry.open(AbstractPoolEntry.java:164)
06-19 10:05:22.504 10126 11314 D Bible - E/Misc: 	org.apache.http.impl.conn.AbstractPooledConnAdapter.open(AbstractPooledConnAdapter.java:119)
06-19 10:05:22.507 10126 11314 D Bible - E/Misc: 	org.apache.http.impl.client.DefaultRequestDirector.execute(DefaultRequestDirector.java:360)
